estado,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,X
"ADV,PROPN",0.015578238667132276,0.08292284870346552,0.023922821928140416,0.09868966628571028,0.21237271884047165,0.02086631891479045,0.005469531869316604,0.009421565841160282,0.015095711085623055,0.0054585713929597365,0.020610209901579555,0.09107238744131688,0.2631557511942352,0.020038044297471965,0.007132779863006014,0.10212332327093913,0.006069415926978609
"ADV,PUNCT",0.014449112005650197,0.14188529340818118,0.09652755541117612,0.05030286997345593,0.08365262883359122,0.20637397712603192,0.0009874430248779315,0.023897112666810404,0.013959660043268155,0.0005665297246652626,0.09290134340474653,0.01915685193301228,0.08574192231428003,0.02551077033086157,0.001031552315699751,0.14085794928408937,0.002197426264561576
"ADV,SCONJ",0.008702953027031949,0.11633894799929065,0.08252634275600833,0.044934732621144904,0.01045764780950386,0.3521418477619298,0.0015738879777020803,0.021727999208408528,0.003437867414739072,0.0015511313003252532,0.16390079007400415,0.04358069357849015,0.025267390387927094,0.004049684135344008,0.0018991232743029742,0.1162588140991697,0.0016501386143150637
"ADV,SYM",0.016568839756812132,0.10487095287244963,0.039101383355831264,0.03592355167127845,0.0699016673386959,0.038882617907901734,0.009490712211349613,0.016601277746052266,0.39149985157251305,0.009396555847876437,0.03668995572346954,0.017547830151102665,0.12540441002086536,0.030805812628821497,0.015987529780943664,0.02988159199908985,0.011445284857762025
"ADV,VERB",0.007663156537048571,0.21773897601772296,0.06358741238815334,0.03509270906816643,0.008432993321127959,0.2118024213649861,0.0001573597174581952,0.12629280631945985,0.005890207623968564,0.00015577844427935373,0.06985326680727286,0.0037914773663898058,0.1170776572884822,0.03441272605775863,0.0016656104256911387,0.09617784104749803,0.00020759929017181224
"ADV,X",0.01993723103304562,0.10799938880462381,0.05274401508003578,0.05327938189620167,0.114731558151784,0.05776028178965327,0.012648167296507095,0.02421138561048465,0.02057277210586082,0.012608561465459514,0.05407892955793139,0.02607260611879188,0.3154086238333125,0.04481388495932748,0.01970610527320015,0.0347233601589351,0.02870347381123368
"AUX,ADJ",0.0005671296971000333,0.2962871814876364,0.014418214451900639,0.0006204348012860056,0.08127752874860626,0.01048412351338557,0.00018307418347353018,0.0051525945662123955,0.0004471000531555996,0.00018296581143875516,0.009479900083303803,0.0006192771570673009,0.42297224862373556,0.06483581145282832,0.00028367476341413685,0.09198855106594567,0.0002001876836123932
"AUX,ADP",0.02781288393688733,0.0028186437952040567,0.028954424174459866,0.0066285958005313905,0.0018279634927460722,0.5325723689317463,0.0008894282695062061,0.19393298969862374,0.04893134433450591,0.0008856369628583551,0.0700302539160748,0.01336258186684713,0.007814486738944339,0.011952728410106585,0.024233438808212823,0.026488342421030164,0.0008638859185292464
"AUX,ADV",0.4482238477263613,0.11952587896150524,0.07706976951997352,0.005413929293855194,0.013490240386316592,0.07883542361059373,0.0006047650366385582,0.013305180742468416,0.013366374255509666,0.0005957442995054082,0.039655686592529084,0.004927636931897198,0.10118208030564037,0.029248228189773167,0.000931450457180568,0.052043073259921704,0.0015806874447206315
"AUX,AUX",0.09595338532741876,0.05554693948079161,0.07486431902623526,0.0046906323680937926,0.011003149744214348,0.07830372518818322,0.0021123256212809568,0.020180292251841234,0.015988267076913178,0.00206452017498235,0.008366604739154402,0.003678119313024865,0.03926351356904613,0.007630952306582336,0.005077046331394284,0.5727640594430922,0.002512132191777079
"AUX,CCONJ",0.03986605476359137,0.06915682550389274,0.12560524530881093,0.13996267944506832,0.05126726809263611,0.06307661102836909,0.015129742523759062,0.03511871156534678,0.040599104372630104,0.014826862122976913,0.16798022813567984,0.03423223798280486,0.07241399377820397,0.04384971426649455,0.02248473374017148,0.04075501668938516,0.023674889697566016
"AUX,DET",0.14594993625308605,0.0071734049626506315,0.006517583743553993,0.0009086099505290253,0.0011058150823067714,0.018340847684440137,0.00046385411160351526,0.761176672538849,0.001925694130596216,0.0004629523621305084,0.01594948421390525,0.014663328024976099,0.02046240495495756,0.0019337256616107177,0.0007465053420007582,0.0008360554503864295,0.0013831240043290405
"AUX,INTJ",0.024780251434351402,0.12567641132171511,0.05683065579768933,0.04335321747721552,0.1634629167446422,0.08163810509490073,0.014486722594137283,0.02052021200404873,0.036441743064951244,0.014377549242799518,0.06397453947646993,0.01804908052271948,0.20409339418415476,0.05982445423263323,0.0298119670947683,0.02726666615535867,0.015411778820092625
